route_id,service_id,trip_id,shape_id
520211,5202110201,2614291450,52021102
2358517351,143001103,2616101232,1430011
2083379802,5705240202,2616646001,570502402
2211835801,118000103,2616032170,1180001
2519525053,114002202,2616611843,1140022
2511250756,113603201,2614224853,1136032
1974833502,57050381101,2616798916,570503811
2519525052,114001102,2616604885,1140011
2083379802,5705240201,2616223848,570502402
2274120551,111000201,2614240206,1110002
1974833501,57050210203,2616106239,570502102
2211835801,118000205,2616553164,1180002
2089144901,110611101,2616188562,1106111
2203541451,57060020203,2616603345,570600202
6023290,60232900203,2616123301,602329002
2519523151,113401203,2616611194,1134012
2089153405,116001101,2616193272,1160011
2435797502,17030020101,2614210507,170300201
2277053658,111601103,2616045719,1116011
6029020,60290200201,2614304569,602902002
2089153401,115000102,2616629596,1150001
1980349060,137502101,2614252998,1375021
2083379801,5705230202,2616073814,570502302
2511250754,113601101,2616144977,1136011
509013,5090130203,2614261863,50901302
2203541451,57060020103,2616591429,570600201
59990010,59990010104,2616550565,599900101
2295784351,136101201,2616154573,1361012
2089144910,117002101,2614264038,1170021
1473879155,125300104,2616557889,1253001
520202,5202020103,2616084252,52020201
1620431257,152000101,2614232720,1520001
520202,5202020203,2616091954,52020202
10020012,10020012211,2614214214,100200122
5025530,5025530201,2614215152,50255302
2089144910,117002101,2614265059,1170021
2076567803,136003101,2616179580,1360031
2083379801,5705230201,2616220029,570502302
2519525051,113501204,2616665286,1135012
520202,5202020203,2616660976,52020202
2089144910,117002202,2616635447,1170022
10020011,10020011113,2616555148,100200111
1473879151,125000201,2614231641,1250002
1473879151,125000102,2616037348,1250001
510707,5107070104,2616570084,51070701
509002,5090020101,2616028938,50900201
2358517351,143001103,2616101234,1430011
1980349052,137101202,2616615451,1371012
2364538307,143801101,2614261852,1438011
2358517351,143001202,2616617130,1430012
5025530,5025530102,2616026764,50255301
520202,5202020203,2616090738,52020202
2100452954,148102101,2614232707,1481021
1473879156,125501104,2616551851,1255011
2358517351,143001101,2616167931,1430011
1974833502,57050381201,2616798945,570503812
59990030,59990030101,2616134313,599900301
2083379801,5705230101,2614275973,570502301
2083379802,5705240103,2616684915,570502401
2364538303,143502102,2616625143,1435021
2089144901,110611102,2616057671,1106111
2203541451,57060020104,2616656092,570600201
591000301,5910003010201,2616128345,59100030102
6023280,60232800202,2616649414,602328002
510703,5107030103,2614283588,51070301
2214731753,118700203,2616100647,1187002
2519523152,114601103,2616621709,1146011
591000102,5910001020201,2616022859,59100010202
2277053655,111401103,2616044033,1114011
590601,5906010201,2614246935,59060102
1473879151,125000201,2614232314,1250002
509001,5090010101,2614213076,50900101
2089144910,117002102,2616627386,1170021
2277053659,111602204,2616102187,1116022
2083379802,5705240201,2616226419,570502402
2519523152,114601201,2616184544,1146012
521302,5213020102,2616047470,52130201
2089144911,117003203,2616642262,1170032
2203541451,57060020105,2616539382,570600201
2083379802,5705240101,2614281027,570502401
59990010,59990010201,2616156808,599900102
2089153405,116001201,2614284633,1160012
2089144910,117002201,2616200641,1170022
500301,5003010201,2616187866,50030102
2213278351,118300203,2616044867,1183002
2214731753,118700101,2616167922,1187001
1473879152,125101202,2616029996,1251012
1974833501,57050210103,2616103174,570502101
2089153407,116101103,2616115350,1161011
2277053660,111603101,2616163154,1116031
1620431253,171500202,2615935871,1715002
1620431266,152800101,2614234992,1528001
2089144910,117002201,2616202360,1170022
2364538302,143501201,2614257793,1435012
2089153401,115000201,2616194343,1150002
522102,5221020101,2615980669,52210201
2364538303,143502201,2614261880,1435022
2083379801,5705230101,2616198841,570502301
6020010,60200100101,2614307691,602001001
2519523151,113401101,2616149364,1134011
510703,5107030101,2616574502,51070301
1620431257,152000203,2616557880,1520002
1974833501,57050210101,2614245123,570502101
2089153407,116101101,2614271120,1161011
2083379802,5705240201,2614301752,570502402
2089153402,115009101,2614284608,1150091
590503,5905030201,2614258993,59050302
501201,5012010201,2616171626,50120102
2277053654,111300201,2616174875,1113002
2089144911,117003105,2616577280,1170031
2211835801,118000204,2616096761,1180002
2083379802,5705240204,2616578115,570502402
92591851,925918510101,2614291868,9259185101
2505855453,113001101,2614214224,1130011
2519523151,113401203,2616611181,1134012
591000200,5910002000201,2614206614,59100020002
2089153407,116101203,2616124938,1161012
1620431252,171002202,2616601652,1710022
5105090,51050900101,2615347679,510509001
509021,5090210201,2616184098,50902102
6020010,60200100201,2614314703,602001002
2211835801,118000205,2616553168,1180002
2089144910,117002203,2616690804,1170022
1980349060,137502201,2616178364,1375022
2505855456,113301202,2616616347,1133012
509013,5090130103,2614259470,50901301
2211835802,118100201,2614211640,1181002
2211835803,118200101,2614209285,1182001
2089144910,117002104,2616569147,1170021
2511250756,113603201,2616149901,1136032
2505855455,113100103,2616096306,1131001
2089153405,116001201,2616209153,1160012
2521149852,114700101,2614261124,1147001
509004,5090040102,2616624468,50900401
2519523151,113401205,2616556033,1134012
1473879151,125000101,2614226107,1250001
591000200,5910002000201,2616128310,59100020002
2213278351,118300205,2616557859,1183002
2551505854,140303201,2614259895,1403032
2277053652,111202101,2614238681,1112021
2089144910,117002204,2616575731,1170022
2089144905,116200201,2614282619,1162002
510703,5107030101,2616574512,51070301
2211835801,118000101,2616139936,1180001
2214731752,118602101,2614235527,1186021
6029010,60290100202,2616651738,602901002
2083379801,5705230101,2616198806,570502301
2211835801,118000105,2616544745,1180001
2277053655,111401104,2616672600,1114011
1980349051,137000101,2616166153,1370001
2519523151,113401104,2616093878,1134011
2214731754,119100104,2616558500,1191001
59990010,59990010205,2616470621,599900102
2211835802,118100201,2614211641,1181002
2089153405,116001203,2616119375,1160012
2274120551,111000101,2614237728,1110001
2519523151,113401102,2616252707,1134011
2076567801,136001201,2614244114,1360012
2089144910,117002101,2616189628,1170021
6023290,60232900201,2614303284,602329002
59990010,59990010102,2615939302,599900101
1473879152,125101103,2616663486,1251011
59990010,59990010205,2616470615,599900102
2089153407,116101201,2614287109,1161012
10020011,10020011211,2614229583,100200112
2277053654,111300201,2614248889,1113002
2083379801,5705230101,2614272727,570502301
2083379801,5705230202,2616073823,570502302
1620431257,152000103,2616556518,1520001
509017,5090170204,2616184512,50901702
501101,5011010201,2616172920,50110102
2083379802,5705240201,2616227908,570502402
6023290,60232900201,2614303288,602329002
2364538303,143502202,2616055150,1435022
10020011,10020011111,2614225363,100200111
59990010,59990010104,2616549582,599900101
2277053655,111401205,2616559359,1114012
2203541451,57060020205,2616548535,570600202
10020012,10020012112,2616027836,100200121
2089153404,115309101,2616628491,1153091
1974833501,57050210101,2614245145,570502101
1473879156,125501104,2616551860,1255011
2214731752,118602101,2614235502,1186021
1974833501,57050210101,2614245136,570502101
5025530,5025530201,2614215159,50255302
2519523151,113401105,2616554471,1134011
5025530,5025530203,2616089360,50255302
520202,5202020103,2616653902,52020201
59990040,59990040101,2614210537,599900401
520202,5202020204,2616233645,52020202
2083379802,5705240102,2616630626,570502401
2089144910,117002102,2616057683,1170021
2521149852,114700201,2616186345,1147002
2089144911,117003101,2614289997,1170031
510202,5102020201,2616180304,51020202
2083379801,5705230101,2614274342,570502301
2083379801,5705230204,2616580714,570502302
2089153401,115000201,2614272724,1150002
2213278351,118300103,2616041089,1183001
2519525051,113501203,2616035747,1135012
2214731752,118602101,2614235520,1186021
2213278351,118300202,2615955050,1183002
2213278351,118300203,2616044858,1183002
2070902401,142100102,2616099989,1421001
10020011,10020011212,2616612348,100200112
2511250755,113602201,2614223761,1136022
2042522753,141100102,2616673594,1411001
2211835803,118200101,2616135057,1182001
520202,5202020101,2616585481,52020201
2213278351,118300201,2616162330,1183002
2083379801,5705230103,2616686433,570502301
2004504757,57050410201,2616164047,570504102
521302,5213020103,2616560882,52130201
2299759053,1119090201,2616044010,1119092
10020011,10020011111,2616149929,100200111
2042522751,141001101,2616164006,1410011
1473879151,125000201,2614231645,1250002
520202,5202020103,2616652901,52020201
5102012,51020120201,2616127285,510201202
520202,5202020203,2616091986,52020202
59990010,59990010201,2614230725,599900102
2083379802,5705240103,2616684918,570502401
2083379801,5705230104,2616572866,570502301
520202,5202020204,2614310069,52020202
2274120551,111000201,2614239450,1110002
2211835801,118000104,2616090732,1180001
2089153407,116101202,2616073846,1161012
2089153405,116001201,2616209179,1160012
59990010,59990010205,2616470631,599900102
2083379801,5705230202,2616643298,570502302
2521013252,114400201,2614252987,1144002
2519525051,113501201,2616148386,1135012
2519525053,114002201,2616157921,1140022
520202,5202020204,2614309063,52020202
5025530,5025530103,2616086624,50255301
509013,5090130203,2614261854,50901302
2089153405,116001101,2616192036,1160011
2521149852,114700101,2616185047,1147001
502801,5028010203,2616106215,50280102
2239800353,150100201,2616171623,1501002
2111014955,148200202,2616054700,1482002
2214731751,118601101,2616160445,1186011
2211835801,118000203,2616041776,1180002
2089153407,116101103,2616115341,1161011
2089144910,117002104,2616570062,1170021
2089144910,117002203,2616117973,1170022
2211835801,118000203,2616607928,1180002
2211835801,118000101,2614218129,1180001
2364538304,143503102,2616103157,1435031
2214731753,118700101,2614243270,1187001
2089144907,116400101,2616212431,1164001
59990010,59990010103,2616601680,599900101
2083379802,5705240104,2616571326,570502401
510715,5107150101,2614283568,51071501
500901,5009010102,2614248236,50090101
1473879157,125502103,2616664587,1255021
2211835801,118000102,2616765348,1180001
2211835801,118000203,2616608851,1180002
2089144905,116200201,2614282637,1162002
2089144901,110611101,2614264009,1106111
2511250756,113603101,2614222834,1136031
2203541451,57060020204,2616666437,570600202
1974833501,57050210201,2614249916,570502102
509002,5090020201,2616029971,50900202
2083379805,57050249202,2616056127,570502492
2211835801,118000102,2616766792,1180001
6023200,60232000102,2616078518,602320001
2519523151,113401202,2616259908,1134012
2083379801,5705230103,2616113698,570502301
2089153407,116101201,2616213470,1161012
59990010,59990010202,2615948640,599900102
59990010,59990010205,2616471520,599900102
2083379802,5705240201,2614300246,570502402
2089153407,116101102,2616067615,1161011
520202,5202020102,2616127272,52020201
2213278351,118300203,2616044865,1183002
2519525053,114002202,2616040266,1140022
2083379801,5705230201,2614295110,570502302
1473879155,125300203,2616099973,1253002
509002,5090020203,2614215961,50900202
2521149852,114700201,2616187153,1147002
2083379802,5705240201,2616226432,570502402
2089144911,117003205,2616577291,1170032
2211835801,118000102,2616766783,1180001
2089153405,116001201,2616209173,1160012
2213278351,118300201,2616162344,1183002
2089153401,115000101,2614266346,1150001
2089144910,117002201,2614275983,1170022
1974833501,57050210101,2614245114,570502101
2277053655,111401201,2616164033,1114012
2089153407,116101101,2614269639,1161011
2089153407,116101202,2616643275,1161012
2083379805,57050249105,2616567536,570502491
2521149851,114509104,2616103151,1145091
2089144910,117002101,2614264039,1170021
1974833502,57050381201,2616798941,570503812
1980349051,137000201,2614242506,1370002
2211835801,118000205,2616551887,1180002
2519523152,114601103,2616621711,1146011
1980349060,137502101,2616177582,1375021
2004504757,57050410101,2616164037,570504101
2519523153,114602201,2616179574,1146022
2277053652,111202102,2616789616,1112021
2521013253,114501203,2616621728,1145012
2211835801,118000201,2614226997,1180002
2519523151,113401201,2616154595,1134012
2089153407,116101202,2616075403,1161012
2519523151,113401202,2615742467,1134012
2211835801,118000101,2614218127,1180001
2083379801,5705230202,2616072799,570502302
2519525056,114201101,2616165498,1142011
59990010,59990010201,2614230750,599900102
500901,5009010102,2614248240,50090101
2505855456,113301102,2616045725,1133011
10020012,10020012112,2616027838,100200121
6023010,60230100203,2616693006,602301002
2083379805,57050249104,2616107873,570502491
1980349059,137501201,2614253701,1375012
2203541451,57060020101,2616339411,570600201
2511250754,113601101,2614220410,1136011
1473879154,125200101,2616142587,1252001
2089153401,115000101,2616190930,1150001
2521013252,114400201,2616177588,1144002
2211835801,118000104,2616089396,1180001
2089144909,117001101,2616207125,1170011
1473879155,125300202,2616614710,1253002
2083379802,5705240101,2616203907,570502401
2439533001,17030070101,2614207615,170300701
2083379802,5705240101,2616205546,570502401
2089144910,117002201,2616202364,1170022
1980349051,137000103,2616044898,1370001
2211835801,118000101,2616141310,1180001
10020011,10020011211,2616154924,100200112
1473879156,125501202,2616035727,1255012
2089144910,117002101,2614264041,1170021
2519523151,113401103,2616036759,1134011
2239800353,150100101,2614245102,1501001
501102,5011020203,2616046627,50110202
1974833501,57050210104,2616561613,570502101
2083379802,5705240102,2616064472,570502401
510707,5107070102,2616066125,51070701
2211835801,118000102,2616766770,1180001
2511250751,113402201,2616143988,1134022
2203541451,57060020103,2616591414,570600201
2089153405,116001203,2616691869,1160012
2214731753,118700201,2614247710,1187002
2521013253,114501101,2614253739,1145011
1620431257,152000201,2616157480,1520002
1473879156,125501201,2614221255,1255012
2519523151,113401103,2616606375,1134011
590600200,5906002000201,2614207648,59060020002
2551505855,140501105,2616536512,1405011
2211835802,118100103,2616084274,1181001
2089144908,116500201,2616215991,1165002
1974833501,57050210104,2616561620,570502101
591000200,5910002000102,2616586589,59100020001
2083379802,5705240201,2614301774,570502402
1473879159,125900201,2616164682,1259002
2505855456,113301102,2616045732,1133011
1974833501,57050210201,2614249947,570502102
520202,5202020103,2616083243,52020201
2211835802,118100103,2616653949,1181001
2521013253,114501103,2616620318,1145011
2521013253,114501203,2616621727,1145012
5101010,51010100201,2616126277,510101002
2435797501,17030010203,2616085756,170300102
2364538302,143501101,2614256465,1435011
2211835801,118000205,2616553151,1180002
2211835801,118000203,2616608867,1180002
1473879151,125000203,2616672253,1250002
2519525055,114100201,2616156826,1141002
2277053655,111401201,2614239407,1114012
2089144910,117002202,2616635422,1170022
2519523152,114601201,2614260354,1146012
520202,5202020103,2616083218,52020201
2083379802,5705240202,2616078517,570502402
2083379802,5705240202,2616077147,570502402
2519523152,114601204,2616104824,1146012
2089153401,115000102,2616629578,1150001
2521149852,114700101,2614261133,1147001
2076567807,136501101,2614255743,1365011
2089153405,116001102,2616067633,1160011
2089153405,116001102,2616067649,1160011
2089144910,117002201,2614274345,1170022
2277053651,111201201,2616165453,1112012
520202,5202020201,2616590383,52020202
2089153407,116101201,2616213483,1161012
509004,5090040102,2616054694,50900401
2511250755,113602101,2614220441,1136021
2521149852,114700101,2614261114,1147001
2083379802,5705240101,2616207103,570502401
2358517351,143001102,2616046625,1430011
2274120551,111000201,2614239449,1110002
59990010,59990010105,2616462181,599900101
1974833501,57050210101,2616169903,570502101
2083379802,5705240102,2616632007,570502401
2096814851,141601101,2616138941,1416011
2211835802,118100103,2616084270,1181001
2083379802,5705240203,2616121678,570502402
2519523152,114601103,2616052201,1146011
520202,5202020103,2616652932,52020201
2089144910,117002202,2616066123,1170022
2089153407,116101101,2616197108,1161011
2211835801,118000105,2616544743,1180001
2203541451,57060020105,2616539397,570600201
2089144901,110611201,2614265100,1106112
2211835801,118000104,2616090723,1180001
2364538307,143801101,2616186318,1438011
521302,5213020202,2616048507,52130202
10020011,10020011211,2614229563,100200112
2083379802,5705240201,2614301784,570502402
2089144901,110611101,2616188571,1106111
6020010,60200100201,2616239183,602001002
2211835803,118200201,2616135862,1182002
2089144910,117002201,2614275979,1170022
2519525055,114100101,2614226963,1141001
2277053659,111602102,2616800146,1116021
2274120551,111000103,2616043135,1110001
1473879155,125300201,2616162306,1253002
59990010,59990010102,2615939304,599900101
2083379801,5705230202,2616073819,570502302
510201,5102010201,2614255707,51020102
1473879155,125300203,2616099977,1253002
2004504755,57050401101,2616167171,570504011
2519523151,113401103,2616036764,1134011
500704,5007040105,2616618176,50070401
2089153407,116101103,2616115335,1161011
2203541451,57060020203,2616603314,570600202
2519525052,114001102,2616604886,1140011
2277053651,111201101,2614238676,1112011
9259281,92592810101,2616227934,9259281001
2239800351,150001101,2614236502,1500011
2505855458,113309202,2616482092,1133092
2083379801,5705230201,2616220008,570502302
2211835801,118000104,2616089389,1180001
500704,5007040105,2616618175,50070401
2203541451,57060020203,2616603334,570600202
2083379802,5705240201,2614300242,570502402
2214731754,119100201,2614239440,1191002
2505855455,113100203,2616670259,1131002
2277053659,111602203,2616049797,1116022
2211835804,118209104,2616089351,1182091
2083379801,5705230102,2616062814,570502301
2083379802,5705240101,2616207104,570502401
2519523152,114601203,2616623168,1146012
6029020,60290200102,2616124926,602902001
2089144907,116400101,2614289594,1164001
1974833502,57050381102,2614248885,570503811
2211835801,118000101,2616139916,1180001
1620431266,152800203,2616558471,1528001
59990010,59990010104,2616550554,599900101
2083379801,5705230101,2614272718,570502301
2083379801,5705230201,2616218130,570502302
2239800353,150100202,2616047455,1501002
509004,5090040101,2616186302,50900401
2211835801,118000204,2616096766,1180002
2083379801,5705230103,2616112187,570502301
2089153409,116109104,2616116626,1161091
2519523151,113401101,2616149359,1134011
2089153405,116001101,2614268321,1160011
509023,5090230203,2616184088,50902302
2214731753,118700104,2616559388,1187001
2521149852,114700101,2614261128,1147001
2083379802,5705240202,2616077118,570502402
2213278351,118300205,2616557863,1183002
509002,5090020201,2616029966,50900202
2519525053,114002101,2614226118,1140021
1974833501,57050210101,2614245147,570502101
2083379802,5705240201,2614303263,570502402
2211835801,118000201,2616152618,1180002
6020010,60200100201,2616239158,602001002
6020010,60200100201,2614314165,602001002
2089153405,116001202,2616079792,1160012
59990010,59990010201,2614231618,599900102
2511250751,113402201,2614219424,1134022
2214731752,118602101,2616160405,1186021
2211835801,118000201,2616152601,1180002
1473879156,125501102,2616034433,1255011
510703,5107030102,2616115315,51070301
2521013252,114400101,2614248863,1144001
59990010,59990010105,2616461390,599900101
509001,5090010102,2616597854,50900101
2083379805,57050249102,2616625687,570502491
2519525051,113501105,2616551866,1135011
2089144906,116300201,2614292526,1163002
6020010,60200100101,2616232941,602001001
2083379801,5705230202,2616073830,570502302
1473879157,125502201,2616143971,1255022
2089153405,116001203,2616119391,1160012
2089144901,110611102,2616628467,1106111
2274148251,111100201,2616161647,1111002
6023150,60231500201,2616223808,602315002
510703,5107030203,2614289995,51070302
522101,5221010105,2616186344,52210101
520202,5202020101,2616586558,52020201
1620431260,152202102,2616612314,1522021
2083379802,5705240104,2616571301,570502401
1473879154,125200101,2614215193,1252001
2211835803,118200204,2616541946,1182002
2203541451,57060020201,2616349116,570600202
2505855456,113301101,2616167154,1133011
2083379801,5705230201,2616218138,570502302
2089153407,116101101,2614271105,1161011
520202,5202020201,2616590359,52020202
2083379802,5705240203,2616121679,570502402
1974833501,57050210103,2616103188,570502101
2083379801,5705230204,2616580722,570502302
59990030,59990030102,2616589465,599900301
500301,5003010201,2616187861,50030102
2211835801,118000204,2616096791,1180002
2211835801,118000103,2616597884,1180001
2519525053,114002102,2616037308,1140021
1473879156,125501102,2616604873,1255011
2083379805,57050249205,2616568309,570502492
2083379802,5705240102,2616062816,570502401
2083379801,5705230202,2616646009,570502302
2083379802,5705240103,2616110828,570502401
2203541451,57060020205,2616548527,570600202
1980349054,137201202,2615755792,1372012
2089153407,116101202,2616075415,1161012
2211835804,118209202,2616601658,1182092
2089153405,116001203,2616691868,1160012
6023110,60231100101,2616217080,602311001
6020010,60200100101,2616232241,602001001
59990040,59990040101,2614210512,599900401
2083379802,5705240201,2614303252,570502402
1620431266,152800101,2614234990,1528001
2089144910,117002202,2616066101,1170022
1620431258,152100102,2616607156,1521001
509002,5090020203,2616143278,50900202
2089144910,117002202,2616635439,1170022
2519525052,114001203,2616092894,1140012
2519523152,114601101,2616181112,1146011
2083379801,5705230102,2616633645,570502301
2358517354,143102101,2616177561,1431021
2083379802,5705240102,2616632015,570502401
2004504753,57050360101,2616176288,570503601
2083379802,5705240102,2616062834,570502401
59990010,59990010205,2616470608,599900102
2521013253,114501201,2614257771,1145012
2089153407,116101102,2616637071,1161011
2511250751,113402101,2616143951,1134021
59990010,59990010202,2615948621,599900102
2083379802,5705240104,2616570085,570502401
2213278351,118300103,2616613762,1183001
2089153405,116001201,2616209156,1160012
2358517351,143001102,2616046623,1430011
509013,5090130103,2614259480,50901301
6020010,60200100101,2614308357,602001001
59990010,59990010104,2616550570,599900101
2364538302,143501101,2614256463,1435011
2211835801,118000103,2616596584,1180001
6020010,60200100101,2616232901,602001001
2521149852,114700101,2616185759,1147001
2089144910,117002102,2616628459,1170021
6023200,60232000201,2616223835,602320002
520202,5202020101,2616586567,52020201
2089153407,116101201,2614285844,1161012
2083379802,5705240201,2616223836,570502402
2089153408,116103101,2614289963,1161031
510703,5107030102,2616115326,51070301
2083379802,5705240201,2614303274,570502402
2089153407,116101101,2616197104,1161011
6023280,60232800101,2616221718,602328001
2083379802,5705240101,2616205512,570502401
2203541451,57060020201,2616349134,570600202
1473879156,125501104,2616551854,1255011
2083379804,57050239105,2616490771,570502391
1974833501,57050210204,2616565423,570502102
59990010,59990010104,2616549553,599900101
2089153407,116101201,2616213472,1161012
1974833502,57050381102,2616173459,570503811
2083379805,57050249202,2616626656,570502492
2277053655,111401101,2614237716,1114011
2089153402,115009202,2616001800,1150092
2277053655,111401201,2614239410,1114012
2089153407,116101203,2616124927,1161012
5025530,5025530104,2616543532,50255301
2214731751,118601101,2616160440,1186011
2277053657,111500101,2614239422,1115001
1974833501,57050210203,2616106243,570502102
2519525057,114202201,2616162303,1142022
2277053651,111201203,2616560152,1112012
2511250755,113602201,2616148377,1136022
2083379801,5705230103,2616113672,570502301
2083379801,5705230102,2616632050,570502301
2004504757,57050410202,2616044035,570504102
2211835802,118100103,2616084272,1181001
2203541451,57060020203,2616603318,570600202
2083379805,57050249104,2616107874,570502491
59990010,59990010202,2615949512,599900102
1473879156,125501101,2614219440,1255011
59990010,59990010101,2616146565,599900101
59990010,59990010204,2616557035,599900102
1974833501,57050210203,2616106228,570502102
2089144910,117002102,2616627372,1170021
509017,5090170101,2616054656,50901701
1473879151,125000102,2616607200,1250001
2042522753,141100201,2616614726,1411002
2083379802,5705240104,2616571334,570502401
2111075851,142500201,2616185027,1425002
2083379802,5705240101,2614281035,570502401
10020011,10020011212,2616039496,100200112
2089144907,116400101,2616212864,1164001
2519523151,113401105,2616554481,1134011
1974833501,57050210101,2616169909,570502101
2211835801,118000103,2616032155,1180001
509017,5090170201,2616055101,50901702
510703,5107030101,2616572897,51070301
2511250752,113409101,2616031078,1134091
2203541451,57060020205,2616548530,570600202
2083379801,5705230203,2616121697,570502302
2083379802,5705240101,2616203943,570502401
2083379802,5705240201,2616223825,570502402
59990030,59990030102,2616589483,599900301
510761,5107610101,2616268360,51076101
509013,5090130203,2616185785,50901302
2089144908,116500101,2614290752,1165001
6023010,60230100101,2614291895,602301001
2089144901,110611101,2616188567,1106111
2089153401,115000102,2616059859,1150001
2211835801,118000201,2614226996,1180002
6029010,60290100103,2616585468,602901001
2089144910,117002103,2616109615,1170021
2203541451,57060020101,2616339419,570600201
509023,5090230104,2616053978,50902301
2439533001,17030070201,2616129549,170300702
2089153405,116001201,2616209160,1160012
2203541451,57060020104,2616658283,570600201
591000200,5910002000202,2616022874,59100020002
2211835801,118000105,2616544728,1180001
59990010,59990010203,2616611158,599900102
6023110,60231100101,2616217077,602311001
2089153405,116001203,2616119387,1160012
2089144901,110611101,2614264007,1106111
2089153401,115000202,2616638470,1150002
2089153401,115000102,2616058845,1150001
1980349051,137000202,2616792049,1370002
5101010,51010100101,2616124948,510101001
1473879153,125102101,2616142560,1251021
509004,5090040102,2616054692,50900401
2211835801,118000101,2614216748,1180001
509006,5090060201,2614210899,50900602
59990010,59990010201,2614230721,599900102
59990010,59990010203,2616039453,599900102
2203541451,57060020101,2616339433,570600201
1620431260,152202201,2614234953,1522022
2358517351,143001201,2616168690,1430012
59990030,59990030101,2616134350,599900301
2519525051,113501102,2614222845,1135011
1974833501,57050210101,2616169922,570502101
500703,5007030201,2614248219,50070302
2214731754,119100203,2616673579,1191002
2519523152,114601201,2616185005,1146012
2519523151,113401211,2616459414,1134012
59990010,59990010102,2615938595,599900101
2519525051,113501103,2616035719,1135011
59990030,59990030103,2616539351,599900301
2211835801,118000103,2616596585,1180001
2511250755,113602201,2616148371,1136022
6023280,60232800102,2616077111,602328001
59990010,59990010102,2615938564,599900101
509021,5090210201,2616184100,50902102
2211835801,118000204,2616096764,1180002
2100452959,148600201,2616161631,1486002
2519525054,114009201,2616035742,1140092
2521013254,114502101,2614251508,1145021
2214731752,118602101,2616159639,1186021
2083379802,5705240203,2616696207,570502402
2214731751,118601101,2616160424,1186011
6020010,60200100101,2614307663,602001001
509003,5090030101,2616138939,50900301
2083379801,5705230203,2616123316,570502302
2519523151,113401102,2616252075,1134011
2505855453,113001101,2616139906,1130011
1473879155,125300202,2616614713,1253002
2277053655,111401201,2614239409,1114012
1620431257,152000203,2616557876,1520002
500301,5003010102,2616626661,50030101
510703,5107030201,2616577264,51070302
590600200,5906002000101,2616129547,59060020001
2277053659,111602205,2616563221,1116022
2211835802,118100103,2616084269,1181001
2211835801,118000104,2616663465,1180001
2277053657,111500201,2616165474,1115002
2211835801,118000201,2616151168,1180002
2083379801,5705230201,2616218145,570502302
2211835803,118200104,2616540536,1182001
6023290,60232900102,2616080966,602329001
1974833501,57050210101,2614245133,570502101
2089153405,116001104,2616574545,1160011
2214731753,118700101,2616167923,1187001
2096814851,141601201,2614214207,1416012
2211835801,118000202,2616776089,1180002
520202,5202020103,2616083225,52020201
2089144910,117002204,2616575712,1170022
509002,5090020103,2614214241,50900201
2089144908,116500101,2616215954,1165001
2083379802,5705240104,2616571333,570502401
500301,5003010102,2616626660,50030101
1473879156,125501102,2616034434,1255011
1620431253,171500201,2614215967,1715002
1974833501,57050210104,2616561610,570502101
1473879152,125101201,2614215970,1251012
2083379802,5705240101,2614279439,570502401
2089144901,110611201,2614266308,1106112
2004504753,57050360201,2616177572,570503602
2511250754,113601201,2614222818,1136012
59990010,59990010101,2614222090,599900101
520202,5202020202,2616705326,52020202
2089153405,116001202,2616079779,1160012
2089144901,110611202,2616630622,1106112
2146245651,142001102,2616680747,1420011
2089153407,116101201,2614285846,1161012
2089144910,117002101,2614264037,1170021
2211835804,118209204,2616092855,1182092
2211835801,118000105,2616544740,1180001
2089144906,116300201,2614292540,1163002
2083379802,5705240203,2616694689,570502402
2089153405,116001103,2616684923,1160011
2089153407,116101202,2616643297,1161012
2089153407,116101201,2614287118,1161012
591000501,5910005010102,2616022880,59100050101
2519523151,113401102,2614224895,1134011
6020010,60200100201,2616239155,602001002
59990010,59990010102,2615939316,599900101
2519525055,114100102,2616607190,1141001
59990010,59990010104,2616550566,599900101
2277053651,111201103,2616559364,1112011
2519525054,114009202,2616554463,1140092
2521013253,114501203,2616050897,1145012
2089153402,115009101,2614284616,1150091
2111014952,142003201,2616186307,1420032
2519523151,113401102,2616252077,1134011
2083379801,5705230101,2614272701,570502301
6020010,60200100101,2614308353,602001001
2083379801,5705230202,2616073821,570502302
2083379801,5705230201,2616220038,570502302
591000301,5910003010101,2616128330,59100030101
2089153401,115000102,2616058843,1150001
2214731753,118700103,2616673597,1187001
6023010,60230100202,2616649417,602301002
59990010,59990010102,2615938588,599900101
520211,5202110101,2616215970,52021101
2089144906,116300101,2616215095,1163001
509023,5090230205,2616104840,50902302
2505855456,113301201,2616168680,1133012
2083379801,5705230201,2616218101,570502302
2083379802,5705240101,2614282614,570502401
2211835801,118000101,2614218119,1180001
2519523152,114601103,2616621714,1146011
2211835802,118100104,2616537391,1181001
2274120551,111000201,2616164666,1110002
2089144910,117002104,2616570060,1170021
2089153407,116101101,2614271109,1161011
2511250755,113602101,2614220430,1136021
1980349051,137000203,2616045738,1370002
59990010,59990010105,2616462183,599900101
2089153401,115000201,2616194339,1150002
2089144910,117002101,2616189611,1170021
2203541451,57060020103,2616591415,570600201
1473879151,125000202,2616039471,1250002
10020011,10020011212,2616039499,100200112
2511250755,113602201,2616148376,1136022
2083379801,5705230203,2616123318,570502302
520202,5202020103,2616653904,52020201
2083379801,5705230201,2614295136,570502302
580104,5801040101,2615895852,58010401
500901,5009010102,2614248233,50090101
2089144905,116200101,2614267472,1162001
2213278351,118300203,2616615472,1183002
502801,5028010103,2616104827,50280101
