route_id,service_id,trip_id,trip_headsign,shape_id
V4-102-98,3078,4812056,Dr. Lluch,25
V4-98-102,3078,4811855,Vicent Andrés Estellés,5
V4-102-98,3078,4812058,Dr. Lluch,25
V4-98-114,3078,4811858,Mas del Rosari,5
V4-114-98,3078,4812060,Dr. Lluch,25
V4-98-102,3078,4811861,Vicent Andrés Estellés,5
V4-102-98,3078,4812063,Dr. Lluch,25
V4-102-98,3078,4812065,Dr. Lluch,25
V4-98-114,3078,4811863,Mas del Rosari,5
V4-114-98,3078,4812067,Dr. Lluch,25
V4-102-98,3078,4812069,Dr. Lluch,25
V4-102-98,3078,4812071,Dr. Lluch,25
V4-98-102,3078,4811868,Vicent Andrés Estellés,5
V4-114-98,3078,4812072,Dr. Lluch,25
V4-102-98,3078,4812074,Dr. Lluch,25
V4-102-98,3078,4812077,Dr. Lluch,25
V4-98-102,3078,4811871,Vicent Andrés Estellés,5
V4-114-98,3078,4812078,Dr. Lluch,25
V4-114-98,3078,4812082,Dr. Lluch,25
V4-102-98,3078,4812084,Dr. Lluch,25
V4-102-98,3078,4812085,Dr. Lluch,25
V4-94-115,3078,4811677,Ll. Llarga - Terramelar,25
V4-115-29,3078,4811886,Empalme,25
V4-29-115,3078,4811681,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811894,Empalme,25
V4-29-115,3078,4811685,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811899,Empalme,25
V4-29-115,3078,4811687,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811907,Empalme,25
V4-29-115,3078,4811692,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811915,Empalme,25
V4-29-115,3078,4811702,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811921,Empalme,25
V4-29-115,3078,4811709,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811929,Empalme,25
V4-29-115,3078,4811716,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811935,Empalme,25
V4-29-115,3078,4811722,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811943,Empalme,25
V4-29-115,3078,4811730,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811950,Empalme,25
V4-29-115,3078,4811737,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811957,Empalme,25
V4-29-115,3078,4811744,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811963,Empalme,25
V4-29-115,3078,4811751,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811971,Empalme,25
V4-29-115,3078,4811758,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811977,Empalme,25
V4-29-115,3078,4811765,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811985,Empalme,25
V4-29-115,3078,4811772,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811991,Empalme,25
V4-29-115,3078,4811779,Ll. Llarga - Terramelar,5
V4-115-29,3078,4811999,Empalme,25
V4-29-115,3078,4811786,Ll. Llarga - Terramelar,5
V4-115-29,3078,4812005,Empalme,25
V4-29-115,3078,4811793,Ll. Llarga - Terramelar,5
V4-115-29,3078,4812013,Empalme,25
V4-29-115,3078,4811800,Ll. Llarga - Terramelar,5
V4-115-29,3078,4812019,Empalme,25
V4-29-115,3078,4811807,Ll. Llarga - Terramelar,5
V4-115-29,3078,4812027,Empalme,25
V4-29-115,3078,4811814,Ll. Llarga - Terramelar,5
V4-115-29,3078,4812033,Empalme,25
V4-29-115,3078,4811821,Ll. Llarga - Terramelar,5
V4-115-29,3078,4812038,Empalme,25
V4-29-115,3078,4811828,Ll. Llarga - Terramelar,5
V4-115-29,3078,4812047,Empalme,25
V4-29-115,3078,4811835,Ll. Llarga - Terramelar,5
V4-115-29,3078,4812055,Empalme,25
V4-29-115,3078,4811842,Ll. Llarga - Terramelar,5
V4-115-29,3078,4812061,Empalme,25
V4-29-115,3078,4811849,Ll. Llarga - Terramelar,5
V4-115-29,3078,4812068,Empalme,25
V4-29-115,3078,4811856,Ll. Llarga - Terramelar,5
V4-115-29,3078,4812076,Empalme,25
V4-29-115,3078,4811866,Ll. Llarga - Terramelar,5
V4-115-98,3078,4812080,Dr. Lluch,5
V5-69-123,3078,4811534,Marítim,7
V5-66-69,3078,4811256,Alameda,44
V5-69-123,3078,4811535,Marítim,7
V5-123-182,3078,4811257,Aeroport,44
V5-182-123,3078,4811536,Marítim,7
V5-66-69,3078,4811258,Alameda,44
V5-182-123,3078,4811537,Marítim,7
V5-123-182,3078,4811259,Aeroport,44
V5-69-123,3078,4811538,Marítim,7
V5-123-182,3078,4811260,Aeroport,44
V5-182-123,3078,4811539,Marítim,7
V5-66-69,3078,4811261,Alameda,44
V5-69-123,3078,4811540,Marítim,7
V5-123-182,3078,4811262,Aeroport,44
V5-182-123,3078,4811541,Marítim,7
V5-123-182,3078,4811263,Aeroport,44
V5-182-123,3078,4811542,Marítim,7
V5-66-69,3078,4811264,Alameda,44
V5-182-123,3078,4811543,Marítim,7
V5-123-182,3078,4811265,Aeroport,44
V5-182-123,3078,4811544,Marítim,7
V5-123-182,3078,4811266,Aeroport,44
V5-182-123,3078,4811545,Marítim,7
V5-123-182,3078,4811267,Aeroport,44
V5-182-123,3078,4811546,Marítim,7
V5-123-182,3078,4811268,Aeroport,44
V5-182-123,3078,4811547,Marítim,7
V5-123-182,3078,4811269,Aeroport,44
V5-182-123,3078,4811548,Marítim,7
V5-123-182,3078,4811270,Aeroport,44
V5-182-123,3078,4811549,Marítim,7
V5-123-182,3078,4811271,Aeroport,44
V5-182-123,3078,4811550,Marítim,7
V5-123-182,3078,4811272,Aeroport,44
V5-182-123,3078,4811551,Marítim,7
V5-123-182,3078,4811273,Aeroport,44
V5-182-123,3078,4811552,Marítim,7
V5-123-182,3078,4811274,Aeroport,44
V5-182-123,3078,4811553,Marítim,7
V5-123-182,3078,4811275,Aeroport,44
V5-182-123,3078,4811554,Marítim,7
V5-123-182,3078,4811276,Aeroport,44
V5-182-123,3078,4811555,Marítim,7
V5-123-182,3078,4811277,Aeroport,44
V5-182-123,3078,4811556,Marítim,7
V5-123-182,3078,4811278,Aeroport,44
V5-182-123,3078,4811557,Marítim,7
V5-123-182,3078,4811279,Aeroport,44
V5-182-123,3078,4811558,Marítim,7
V5-123-182,3078,4811280,Aeroport,44
V5-182-123,3078,4811559,Marítim,7
V5-123-182,3078,4811281,Aeroport,44
V5-182-123,3078,4811560,Marítim,7
V5-123-182,3078,4811282,Aeroport,44
V5-182-123,3078,4811561,Marítim,7
V5-123-182,3078,4811283,Aeroport,44
V5-182-123,3078,4811562,Marítim,7
V5-123-182,3078,4811284,Aeroport,44
V5-182-123,3078,4811563,Marítim,7
V5-123-182,3078,4811285,Aeroport,44
V5-182-123,3078,4811564,Marítim,7
V5-123-182,3078,4811286,Aeroport,44
V5-182-123,3078,4811565,Marítim,7
V5-123-182,3078,4811287,Aeroport,44
V5-182-123,3078,4811566,Marítim,7
V5-123-182,3078,4811288,Aeroport,44
V5-182-123,3078,4811567,Marítim,7
V5-123-182,3078,4811289,Aeroport,44
V5-182-123,3078,4811568,Marítim,7
V5-123-182,3078,4811290,Aeroport,44
V5-182-123,3078,4811569,Marítim,7
V5-123-182,3078,4811291,Aeroport,44
V5-182-123,3078,4811570,Marítim,7
V5-123-182,3078,4811292,Aeroport,44
V5-182-123,3078,4811571,Marítim,7
V5-123-182,3078,4811293,Aeroport,44
V5-182-123,3078,4811572,Marítim,7
V5-123-182,3078,4811294,Aeroport,44
V5-182-123,3078,4811573,Marítim,7
V5-123-182,3078,4811295,Aeroport,44
V5-182-123,3078,4811574,Marítim,7
V5-123-182,3078,4811296,Aeroport,44
V5-182-123,3078,4811575,Marítim,7
V5-123-182,3078,4811297,Aeroport,44
V5-182-123,3078,4811576,Marítim,7
V5-123-182,3078,4811298,Aeroport,44
V5-182-123,3078,4811577,Marítim,7
V5-123-182,3078,4811299,Aeroport,44
V5-182-123,3078,4811578,Marítim,7
V5-123-182,3078,4811300,Aeroport,44
V5-69-66,3078,4811579,Machado,44
V5-123-182,3078,4811301,Aeroport,44
V5-182-123,3078,4811580,Marítim,7
V5-123-182,3078,4811302,Aeroport,44
V5-69-66,3078,4811581,Machado,44
V5-123-69,3078,4811303,Alameda,44
V5-182-66,3078,4811582,Machado,7
V5-123-69,3078,4811304,Alameda,44
V5-69-66,3078,4811583,Machado,44
V5-123-69,3078,4811305,Alameda,44
V6-94-132,3078,4811672,Tossal del Rei,8
V6-132-123,3078,4811877,Marítim,10
V6-94-132,3078,4811675,Tossal del Rei,8
V6-132-123,3078,4811880,Marítim,10
V6-123-132,3078,4811679,Tossal del Rei,8
V6-132-123,3078,4811883,Marítim,10
V6-123-132,3078,4811683,Tossal del Rei,8
V6-95-123,3078,4811885,Marítim,8
V6-123-132,3078,4811688,Tossal del Rei,8
V6-132-123,3078,4811889,Marítim,10
V6-123-132,3078,4811691,Tossal del Rei,8
V6-95-123,3078,4811893,Marítim,8
V6-123-132,3078,4811696,Tossal del Rei,8
V6-132-123,3078,4811898,Marítim,10
V6-123-132,3078,4811700,Tossal del Rei,8
V6-132-123,3078,4811903,Marítim,10
V6-123-132,3078,4811705,Tossal del Rei,8
V6-132-123,3078,4811908,Marítim,10
V6-123-132,3078,4811710,Tossal del Rei,8
V6-132-123,3078,4811912,Marítim,10
V6-123-132,3078,4811714,Tossal del Rei,8
V6-132-123,3078,4811917,Marítim,10
V6-123-132,3078,4811719,Tossal del Rei,8
V6-132-123,3078,4811922,Marítim,10
V6-123-132,3078,4811723,Tossal del Rei,8
V6-132-123,3078,4811926,Marítim,10
V6-123-132,3078,4811728,Tossal del Rei,8
V6-132-123,3078,4811931,Marítim,10
V6-123-132,3078,4811733,Tossal del Rei,8
V6-132-123,3078,4811936,Marítim,10
V6-123-132,3078,4811738,Tossal del Rei,8
V6-132-123,3078,4811940,Marítim,10
V6-123-132,3078,4811742,Tossal del Rei,8
V6-132-123,3078,4811945,Marítim,10
V6-123-132,3078,4811747,Tossal del Rei,8
V6-132-123,3078,4811951,Marítim,10
V6-123-132,3078,4811752,Tossal del Rei,8
V6-132-123,3078,4811954,Marítim,10
V6-123-132,3078,4811756,Tossal del Rei,8
V6-132-123,3078,4811959,Marítim,10
V6-123-132,3078,4811761,Tossal del Rei,8
V6-132-123,3078,4811964,Marítim,10
V6-123-132,3078,4811766,Tossal del Rei,8
V6-132-123,3078,4811968,Marítim,10
V6-123-132,3078,4811770,Tossal del Rei,8
V6-132-123,3078,4811973,Marítim,10
V6-123-132,3078,4811775,Tossal del Rei,8
V6-132-123,3078,4811978,Marítim,10
V6-123-132,3078,4811780,Tossal del Rei,8
V6-132-123,3078,4811982,Marítim,10
V6-123-132,3078,4811784,Tossal del Rei,8
V6-132-123,3078,4811987,Marítim,10
V6-123-132,3078,4811789,Tossal del Rei,8
V6-132-123,3078,4811992,Marítim,10
V6-123-132,3078,4811794,Tossal del Rei,8
V6-132-123,3078,4811996,Marítim,10
V6-123-132,3078,4811798,Tossal del Rei,8
V6-132-123,3078,4812001,Marítim,10
V6-123-132,3078,4811803,Tossal del Rei,8
V6-132-123,3078,4812006,Marítim,10
V6-123-132,3078,4811808,Tossal del Rei,8
V6-132-123,3078,4812010,Marítim,10
V6-123-132,3078,4811812,Tossal del Rei,8
V6-132-123,3078,4812015,Marítim,10
V6-123-132,3078,4811817,Tossal del Rei,8
V6-132-123,3078,4812020,Marítim,10
V6-123-132,3078,4811822,Tossal del Rei,8
V6-132-123,3078,4812024,Marítim,10
V6-123-132,3078,4811826,Tossal del Rei,8
V6-132-123,3078,4812029,Marítim,10
V6-123-132,3078,4811831,Tossal del Rei,8
V6-132-123,3078,4812034,Marítim,10
V6-123-132,3078,4811836,Tossal del Rei,8
V6-132-123,3078,4812039,Marítim,10
V6-123-132,3078,4811840,Tossal del Rei,8
V6-132-123,3078,4812043,Marítim,10
V6-123-132,3078,4811845,Tossal del Rei,8
V6-132-123,3078,4812048,Marítim,10
V6-123-132,3078,4811850,Tossal del Rei,8
V6-132-123,3078,4812052,Marítim,10
V6-123-132,3078,4811854,Tossal del Rei,8
V6-132-123,3078,4812057,Marítim,10
V6-123-132,3078,4811859,Tossal del Rei,8
V6-132-123,3078,4812062,Marítim,10
V6-123-132,3078,4811862,Tossal del Rei,8
V6-132-123,3078,4812066,Marítim,10
V6-123-132,3078,4811865,Tossal del Rei,8
V6-132-123,3078,4812070,Marítim,10
V6-123-132,3078,4811869,Tossal del Rei,8
V6-132-123,3078,4812073,Marítim,10
V6-123-132,3078,4811870,Tossal del Rei,8
V6-132-94,3078,4812075,Beteró,10
V6-123-132,3078,4811872,Tossal del Rei,8
V6-132-94,3078,4812079,Beteró,10
V6-132-94,3078,4812081,Beteró,10
V6-132-94,3078,4812083,Beteró,10
V7-69-123,3078,4811584,Marítim,45
V7-66-69,3078,4811306,Alameda,6
V7-69-123,3078,4811585,Marítim,45
V7-123-107,3078,4811307,Torrent Avinguda,6
V7-107-123,3078,4811586,Marítim,45
V7-66-69,3078,4811308,Alameda,6
V7-69-123,3078,4811587,Marítim,45
V7-123-107,3078,4811309,Torrent Avinguda,6
V7-107-123,3078,4811588,Marítim,45
V7-123-69,3078,4811310,Alameda,45
V7-69-123,3078,4811589,Marítim,45
V7-123-107,3078,4811311,Torrent Avinguda,6
V7-107-123,3078,4811590,Marítim,45
V7-123-69,3078,4811312,Alameda,45
V7-69-123,3078,4811591,Marítim,45
V7-123-107,3078,4811313,Torrent Avinguda,6
V7-107-123,3078,4811592,Marítim,45
V7-66-69,3078,4811314,Alameda,6
V7-107-123,3078,4811593,Marítim,45
V7-123-107,3078,4811315,Torrent Avinguda,6
V7-107-123,3078,4811594,Marítim,45
V7-123-107,3078,4811316,Torrent Avinguda,6
V7-107-123,3078,4811595,Marítim,45
V7-123-107,3078,4811317,Torrent Avinguda,6
V7-107-123,3078,4811596,Marítim,45
V7-123-107,3078,4811318,Torrent Avinguda,6
V7-107-123,3078,4811597,Marítim,45
V7-123-107,3078,4811319,Torrent Avinguda,6
V7-107-123,3078,4811598,Marítim,45
V7-123-107,3078,4811320,Torrent Avinguda,6
V7-107-123,3078,4811599,Marítim,45
V7-123-107,3078,4811321,Torrent Avinguda,6
V7-107-123,3078,4811600,Marítim,45
V7-123-107,3078,4811322,Torrent Avinguda,6
V7-107-123,3078,4811601,Marítim,45
V7-123-107,3078,4811323,Torrent Avinguda,6
V7-107-123,3078,4811602,Marítim,45
V7-123-107,3078,4811324,Torrent Avinguda,6
V7-107-123,3078,4811603,Marítim,45
V7-123-107,3078,4811325,Torrent Avinguda,6
V7-107-123,3078,4811604,Marítim,45
V7-123-107,3078,4811326,Torrent Avinguda,6
V7-107-123,3078,4811605,Marítim,45
V7-123-107,3078,4811327,Torrent Avinguda,6
V7-107-123,3078,4811606,Marítim,45
V7-123-107,3078,4811328,Torrent Avinguda,6
V7-107-123,3078,4811607,Marítim,45
V7-123-107,3078,4811329,Torrent Avinguda,6
V7-107-123,3078,4811608,Marítim,45
V7-123-107,3078,4811330,Torrent Avinguda,6
V7-107-123,3078,4811609,Marítim,45
V7-123-107,3078,4811331,Torrent Avinguda,6
V7-107-123,3078,4811610,Marítim,45
V7-123-107,3078,4811332,Torrent Avinguda,6
V7-107-123,3078,4811611,Marítim,45
V7-123-107,3078,4811333,Torrent Avinguda,6
V7-107-123,3078,4811612,Marítim,45
V7-123-107,3078,4811334,Torrent Avinguda,6
V7-107-123,3078,4811613,Marítim,45
V7-123-107,3078,4811335,Torrent Avinguda,6
V7-107-123,3078,4811614,Marítim,45
V7-123-107,3078,4811336,Torrent Avinguda,6
V7-107-123,3078,4811615,Marítim,45
V7-123-107,3078,4811337,Torrent Avinguda,6
V7-107-123,3078,4811616,Marítim,45
V7-123-107,3078,4811338,Torrent Avinguda,6
V7-107-123,3078,4811617,Marítim,45
V7-123-107,3078,4811339,Torrent Avinguda,6
V7-107-123,3078,4811618,Marítim,45
V7-123-107,3078,4811340,Torrent Avinguda,6
V7-107-123,3078,4811619,Marítim,45
V7-123-107,3078,4811341,Torrent Avinguda,6
V7-107-123,3078,4811620,Marítim,45
V7-123-107,3078,4811342,Torrent Avinguda,6
V7-107-123,3078,4811621,Marítim,45
V7-123-107,3078,4811343,Torrent Avinguda,6
V7-107-123,3078,4811622,Marítim,45
V7-123-107,3078,4811344,Torrent Avinguda,6
V7-107-123,3078,4811623,Marítim,45
V7-123-107,3078,4811345,Torrent Avinguda,6
V7-107-123,3078,4811624,Marítim,45
V7-123-107,3078,4811346,Torrent Avinguda,6
V7-107-123,3078,4811625,Marítim,45
V7-123-107,3078,4811347,Torrent Avinguda,6
V7-107-123,3078,4811626,Marítim,45
V7-123-107,3078,4811348,Torrent Avinguda,6
V7-107-123,3078,4811627,Marítim,45
V7-123-107,3078,4811349,Torrent Avinguda,6
V7-107-66,3078,4811628,Machado,45
V7-123-107,3078,4811350,Torrent Avinguda,6
V7-107-66,3078,4811629,Machado,45
V7-123-107,3078,4811351,Torrent Avinguda,6
V7-107-66,3078,4811630,Machado,45
V7-123-107,3078,4811352,Torrent Avinguda,6
V8-123-126,3078,4811694,Neptú,9
V8-95-123,3078,4811887,Marítim,9
V8-123-126,3078,4811698,Neptú,9
V8-126-123,3078,4811891,Marítim,59
V8-123-126,3078,4811703,Neptú,9
V8-126-123,3078,4811895,Marítim,59
V8-123-126,3078,4811707,Neptú,9
V8-126-123,3078,4811900,Marítim,59
V8-123-126,3078,4811712,Neptú,9
V8-126-123,3078,4811905,Marítim,59
V8-123-126,3078,4811717,Neptú,9
V8-126-123,3078,4811910,Marítim,59
V8-123-126,3078,4811725,Neptú,9
V8-126-123,3078,4811914,Marítim,59
V8-123-126,3078,4811726,Neptú,9
V8-126-123,3078,4811919,Marítim,59
V8-123-126,3078,4811731,Neptú,9
V8-126-123,3078,4811924,Marítim,59
V8-123-126,3078,4811735,Neptú,9
V8-126-123,3078,4811928,Marítim,59
V8-123-126,3078,4811740,Neptú,9
V8-126-123,3078,4811933,Marítim,59
V8-123-126,3078,4811745,Neptú,9
V8-126-123,3078,4811938,Marítim,59
V8-123-126,3078,4811749,Neptú,9
V8-126-123,3078,4811942,Marítim,59
V8-123-126,3078,4811754,Neptú,9
V8-126-123,3078,4811947,Marítim,59
V8-123-126,3078,4811759,Neptú,9
V8-126-123,3078,4811948,Marítim,59
V8-123-126,3078,4811763,Neptú,9
V8-126-123,3078,4811956,Marítim,59
V8-123-126,3078,4811768,Neptú,9
V8-126-123,3078,4811961,Marítim,59
V8-123-126,3078,4811773,Neptú,9
V8-126-123,3078,4811966,Marítim,59
V8-123-126,3078,4811777,Neptú,9
V8-126-123,3078,4811970,Marítim,59
V8-123-126,3078,4811782,Neptú,9
V8-126-123,3078,4811975,Marítim,59
V8-123-126,3078,4811787,Neptú,9
V8-126-123,3078,4811980,Marítim,59
V8-123-126,3078,4811791,Neptú,9
V8-126-123,3078,4811984,Marítim,59
V8-123-126,3078,4811796,Neptú,9
V8-126-123,3078,4811989,Marítim,59
V8-123-126,3078,4811801,Neptú,9
V8-126-123,3078,4811994,Marítim,59
V8-123-126,3078,4811805,Neptú,9
V8-126-123,3078,4811998,Marítim,59
V8-123-126,3078,4811810,Neptú,9
V8-126-123,3078,4812003,Marítim,59
V8-123-126,3078,4811815,Neptú,9
V8-126-123,3078,4812008,Marítim,59
V8-123-126,3078,4811819,Neptú,9
V8-126-123,3078,4812012,Marítim,59
V8-123-126,3078,4811824,Neptú,9
V8-126-123,3078,4812017,Marítim,59
V8-123-126,3078,4811829,Neptú,9
V8-126-123,3078,4812022,Marítim,59
V8-123-126,3078,4811833,Neptú,9
V8-126-123,3078,4812026,Marítim,59
V8-123-126,3078,4811838,Neptú,9
V8-126-123,3078,4812031,Marítim,59
V8-123-126,3078,4811843,Neptú,9
V8-126-123,3078,4812036,Marítim,59
V8-123-126,3078,4811847,Neptú,9
V8-126-123,3078,4812041,Marítim,59
V8-123-126,3078,4811852,Neptú,9
V8-126-123,3078,4812045,Marítim,59
V8-123-126,3078,4811857,Neptú,9
V8-126-123,3078,4812050,Marítim,59
V8-123-126,3078,4811860,Neptú,9
V8-126-123,3078,4812054,Marítim,59
V8-123-126,3078,4811864,Neptú,9
V8-126-123,3078,4812059,Marítim,59
V8-123-98,3078,4811867,Dr. Lluch,59
V8-126-123,3078,4812064,Marítim,59
V9-186-56,3078,4811631,Alboraia Peris Aragó,69
V9-66-186,3078,4811353,Riba-roja de Túria,70
V9-186-56,3078,4811632,Alboraia Peris Aragó,69
V9-66-186,3078,4811354,Riba-roja de Túria,70
V9-186-56,3078,4811633,Alboraia Peris Aragó,69
V9-66-186,3078,4811355,Riba-roja de Túria,70
V9-186-56,3078,4811634,Alboraia Peris Aragó,69
V9-66-186,3078,4811356,Riba-roja de Túria,70
V9-186-56,3078,4811635,Alboraia Peris Aragó,69
V9-66-186,3078,4811357,Riba-roja de Túria,70
V9-66-186,3078,4811358,Riba-roja de Túria,70
V9-186-56,3078,4811636,Alboraia Peris Aragó,69
V9-56-186,3078,4811359,Riba-roja de Túria,70
V9-73-56,3078,4811637,Alboraia Peris Aragó,69
V9-56-73,3078,4811360,Av. del Cid,70
V9-186-56,3078,4811638,Alboraia Peris Aragó,69
V9-56-186,3078,4811361,Riba-roja de Túria,70
V9-73-56,3078,4811639,Alboraia Peris Aragó,69
V9-56-73,3078,4811362,Av. del Cid,70
V9-186-56,3078,4811640,Alboraia Peris Aragó,69
V9-56-186,3078,4811363,Riba-roja de Túria,70
V9-73-56,3078,4811641,Alboraia Peris Aragó,69
V9-56-73,3078,4811364,Av. del Cid,70
V9-186-56,3078,4811642,Alboraia Peris Aragó,69
V9-56-186,3078,4811365,Riba-roja de Túria,70
V9-73-56,3078,4811643,Alboraia Peris Aragó,69
V9-56-73,3078,4811366,Av. del Cid,70
V9-186-56,3078,4811644,Alboraia Peris Aragó,69
V9-56-186,3078,4811367,Riba-roja de Túria,70
V9-73-56,3078,4811645,Alboraia Peris Aragó,69
V9-56-73,3078,4811368,Av. del Cid,70
V9-186-56,3078,4811646,Alboraia Peris Aragó,69
V9-56-186,3078,4811369,Riba-roja de Túria,70
V9-73-56,3078,4811647,Alboraia Peris Aragó,69
V9-56-73,3078,4811370,Av. del Cid,70
V9-186-56,3078,4811648,Alboraia Peris Aragó,69
V9-56-186,3078,4811371,Riba-roja de Túria,70
V9-73-56,3078,4811649,Alboraia Peris Aragó,69
V9-56-73,3078,4811372,Av. del Cid,70
V9-186-56,3078,4811650,Alboraia Peris Aragó,69
V9-56-186,3078,4811373,Riba-roja de Túria,70
V9-73-56,3078,4811651,Alboraia Peris Aragó,69
V9-56-73,3078,4811374,Av. del Cid,70
V9-186-56,3078,4811652,Alboraia Peris Aragó,69
V9-56-186,3078,4811375,Riba-roja de Túria,70
V9-73-56,3078,4811653,Alboraia Peris Aragó,69
V9-56-73,3078,4811376,Av. del Cid,70
V9-186-56,3078,4811654,Alboraia Peris Aragó,69
V9-56-186,3078,4811377,Riba-roja de Túria,70
V9-73-56,3078,4811655,Alboraia Peris Aragó,69
V9-56-73,3078,4811378,Av. del Cid,70
V9-186-56,3078,4811656,Alboraia Peris Aragó,69
V9-56-186,3078,4811379,Riba-roja de Túria,70
V9-73-56,3078,4811657,Alboraia Peris Aragó,69
V9-56-73,3078,4811380,Av. del Cid,70
V9-186-56,3078,4811658,Alboraia Peris Aragó,69
V9-56-186,3078,4811381,Riba-roja de Túria,70
V9-73-56,3078,4811659,Alboraia Peris Aragó,69
V9-56-73,3078,4811382,Av. del Cid,70
V9-186-56,3078,4811660,Alboraia Peris Aragó,69
V9-56-186,3078,4811383,Riba-roja de Túria,70
V9-73-56,3078,4811661,Alboraia Peris Aragó,69
V9-56-73,3078,4811384,Av. del Cid,70
V9-186-56,3078,4811662,Alboraia Peris Aragó,69
V9-56-186,3078,4811385,Riba-roja de Túria,70
V9-73-56,3078,4811663,Alboraia Peris Aragó,69
V9-56-73,3078,4811386,Av. del Cid,70
V9-186-56,3078,4811664,Alboraia Peris Aragó,69
V9-56-186,3078,4811387,Riba-roja de Túria,70
V9-73-56,3078,4811665,Alboraia Peris Aragó,69
V9-56-73,3078,4811388,Av. del Cid,70
V9-186-56,3078,4811666,Alboraia Peris Aragó,69
V9-56-186,3078,4811389,Riba-roja de Túria,70
V9-186-66,3078,4811667,Machado,69
V9-186-66,3078,4811668,Machado,69
V9-56-186,3078,4811390,Riba-roja de Túria,70
V9-186-66,3078,4811669,Machado,69
V9-56-186,3078,4811391,Riba-roja de Túria,70
V10-190-197,3080,4813972,Natzaret,74
V10-197-190,3080,4814071,Alacant,73
V10-190-197,3080,4813973,Natzaret,74
V10-197-190,3080,4814072,Alacant,73
V10-190-197,3080,4813974,Natzaret,74
V10-197-190,3080,4814073,Alacant,73
V10-190-197,3080,4813975,Natzaret,74
V10-197-190,3080,4814074,Alacant,73
V10-190-197,3080,4813976,Natzaret,74
V10-197-190,3080,4814075,Alacant,73
V10-190-197,3080,4813977,Natzaret,74
V10-197-190,3080,4814076,Alacant,73
V10-190-197,3080,4813978,Natzaret,74
V10-197-190,3080,4814077,Alacant,73
V10-190-194,3080,4813979,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3080,4814078,Alacant,73
V10-190-197,3080,4813980,Natzaret,74
V10-197-190,3080,4814079,Alacant,73
V10-190-194,3080,4813981,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3080,4814080,Alacant,73
V10-190-197,3080,4813982,Natzaret,74
V10-197-190,3080,4814081,Alacant,73
V10-190-194,3080,4813983,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3080,4814082,Alacant,73
V10-190-197,3080,4813984,Natzaret,74
V10-197-190,3080,4814083,Alacant,73
V10-190-194,3080,4813985,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3080,4814084,Alacant,73
V10-190-197,3080,4813986,Natzaret,74
V10-197-190,3080,4814085,Alacant,73
V10-190-194,3080,4813987,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3080,4814086,Alacant,73
V10-190-197,3080,4813988,Natzaret,74
V10-197-190,3080,4814087,Alacant,73
V10-190-194,3080,4813989,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3080,4814088,Alacant,73
V10-190-197,3080,4813990,Natzaret,74
V10-197-190,3080,4814089,Alacant,73
V10-190-194,3080,4813991,Ciutat Arts i Ciències - Justícia,74
V1-20-1,3080,4812894,Castelló,2
V10-194-190,3080,4814090,Alacant,73
V10-190-197,3080,4813992,Natzaret,74
V10-197-190,3080,4814091,Alacant,73
V10-190-194,3080,4813993,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3080,4814092,Alacant,73
V10-190-197,3080,4813994,Natzaret,74
V10-197-190,3080,4814093,Alacant,73
V10-190-194,3080,4813995,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3080,4814094,Alacant,73
V10-190-197,3080,4813996,Natzaret,74
V10-197-190,3080,4814095,Alacant,73
V10-190-194,3080,4813997,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3080,4814096,Alacant,73
V10-190-197,3080,4813998,Natzaret,74
V10-197-190,3080,4814097,Alacant,73
V10-190-194,3080,4813999,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3080,4814098,Alacant,73
V10-190-197,3080,4814000,Natzaret,74
V10-197-190,3080,4814099,Alacant,73
V10-190-194,3080,4814001,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3080,4814100,Alacant,73
V10-190-197,3080,4814002,Natzaret,74
V10-197-190,3080,4814101,Alacant,73
V10-190-194,3080,4814003,Ciutat Arts i Ciències - Justícia,74
V10-194-190,3080,4814102,Alacant,73
V10-190-197,3080,4814004,Natzaret,74
V10-197-190,3080,4814103,Alacant,73
V10-190-194,3080,4814005,Ciutat Arts i Ciències - Justícia,74
